order_id,customer_id,order_date,product_id,quantity,order_total_usd,shipping_method,region
ORD-01093,CUST-01334,2025-04-20,PROD-0074,1,75.1,Standard,Southeast
ORD-01094,CUST-00306,2025-04-09,PROD-0125,3,224.82,Standard,West Coast
ORD-01095,CUST-01039,2025-05-17,PROD-0038,2,325.52,Freight,Midwest
ORD-01096,CUST-00815,2025-06-28,PROD-0113,3,96.84,Standard,Southeast
ORD-01097,CUST-00261,2025-05-21,PROD-0078,1,69.33,Express,Southeast
ORD-01098,CUST-00381,2025-05-26,PROD-0059,1,8.8,Express,Southeast
ORD-01099,CUST-01154,2025-04-25,PROD-0029,1,36.32,Standard,Midwest
ORD-01100,CUST-01792,2025-05-25,PROD-0100,3,204.81,Express,Northeast
ORD-01101,CUST-01507,2025-05-28,PROD-0026,3,52.14,Standard,Southwest
ORD-01102,CUST-01392,2025-06-14,PROD-0067,1,29.57,Express,West Coast
ORD-01103,CUST-00770,2025-05-02,PROD-0073,1,13.01,Standard,Midwest
ORD-01104,CUST-00110,2025-06-15,PROD-0168,2,92.1,Freight,Southwest
ORD-01105,CUST-01225,2025-05-19,PROD-0107,2,147.98,Express,Southeast
ORD-01106,CUST-00747,2025-04-29,PROD-0176,2,53.24,Express,Midwest
ORD-01107,CUST-00756,2025-06-21,PROD-0058,1,8.51,Standard,Midwest
ORD-01108,CUST-00876,2025-04-13,PROD-0034,2,48.4,Standard,West Coast
ORD-01109,CUST-00808,2025-05-14,PROD-0187,1,40.95,Standard,West Coast
ORD-01110,CUST-00127,2025-04-19,PROD-0034,3,72.6,Freight,West Coast
ORD-01111,CUST-01153,2025-06-24,PROD-0019,1,76.43,Express,Southwest
ORD-01112,CUST-00209,2025-04-02,PROD-0011,1,84.51,Standard,Southwest
ORD-01113,CUST-01337,2025-04-20,PROD-0109,1,17.94,Express,Southeast
ORD-01114,CUST-01545,2025-04-23,PROD-0117,4,1133.52,Freight,Northeast
ORD-01115,CUST-01773,2025-05-08,PROD-0040,2,211.14,Standard,Southeast
ORD-01116,CUST-00160,2025-05-19,PROD-0185,2,51.44,Express,West Coast
ORD-01117,CUST-01225,2025-05-22,PROD-0035,1,19.83,Freight,Midwest
ORD-01118,CUST-01545,2025-06-20,PROD-0130,4,403.84,Standard,Northeast
ORD-01119,CUST-00180,2025-04-11,PROD-0013,1,2232.55,Freight,West Coast
ORD-01120,CUST-00842,2025-04-16,PROD-0016,2,67.48,Express,Southeast
ORD-01121,CUST-01688,2025-04-13,PROD-0072,2,37.68,Standard,West Coast
ORD-01122,CUST-00290,2025-05-09,PROD-0092,2,17.04,Express,Northeast
ORD-01123,CUST-01007,2025-06-19,PROD-0194,1,44.0,Express,Southwest
ORD-01124,CUST-01300,2025-04-05,PROD-0190,3,18.0,Express,Northeast
ORD-01125,CUST-01326,2025-05-17,PROD-0159,4,203.56,Standard,Southeast
ORD-01126,CUST-00771,2025-06-29,PROD-0172,2,60.84,Standard,Southeast
ORD-01127,CUST-01438,2025-06-12,PROD-0169,3,388.05,Express,West Coast
ORD-01128,CUST-00931,2025-04-12,PROD-0066,2,47.58,Standard,Southwest
ORD-01129,CUST-00183,2025-06-28,PROD-0124,1,22.19,Standard,Midwest
ORD-01130,CUST-00593,2025-05-18,PROD-0101,1,46.98,Standard,Southwest
ORD-01131,CUST-01478,2025-04-20,PROD-0014,1,23.91,Express,Midwest
ORD-01132,CUST-01250,2025-06-29,PROD-0113,1,32.28,Standard,Southeast
ORD-01133,CUST-01781,2025-06-30,PROD-0159,3,152.67,Standard,West Coast
ORD-01134,CUST-00286,2025-05-04,PROD-0138,1,24.76,Standard,Southeast
ORD-01135,CUST-00556,2025-04-22,PROD-0029,2,72.64,Express,Southeast
ORD-01136,CUST-00808,2025-05-01,PROD-0192,1,467.76,Freight,Midwest
ORD-01137,CUST-00747,2025-06-01,PROD-0103,1,43.4,Standard,West Coast
ORD-01138,CUST-01201,2025-06-29,PROD-0050,2,3980.32,Freight,West Coast
ORD-01139,CUST-01729,2025-04-11,PROD-0196,1,108.64,Standard,West Coast
ORD-01140,CUST-01543,2025-06-14,PROD-0190,4,24.0,Express,Southeast
ORD-01141,CUST-00441,2025-04-20,PROD-0022,4,186.64,Standard,Northeast
ORD-01142,CUST-01335,2025-05-10,PROD-0111,2,38.16,Standard,Southwest
ORD-01143,CUST-00591,2025-05-26,PROD-0116,1,123.28,Standard,Southeast
ORD-01144,CUST-00737,2025-06-13,PROD-0120,2,83.08,Standard,Southeast
ORD-01145,CUST-00441,2025-06-03,PROD-0073,1,13.01,Standard,Northeast
ORD-01146,CUST-00307,2025-04-13,PROD-0009,1,5.83,Standard,Southwest
ORD-01147,CUST-00083,2025-06-29,PROD-0073,1,13.01,Express,Northeast
ORD-01148,CUST-01521,2025-05-09,PROD-0018,1,33.39,Standard,Midwest
ORD-01149,CUST-00008,2025-04-18,PROD-0197,1,63.12,Express,Midwest
ORD-01150,CUST-00455,2025-06-08,PROD-0006,1,16.65,Standard,Northeast
ORD-01151,CUST-00204,2025-05-14,PROD-0028,1,396.5,Standard,Southeast
ORD-01152,CUST-00969,2025-04-05,PROD-0052,1,44.37,Standard,Southeast
ORD-01153,CUST-01461,2025-06-19,PROD-0183,2,45.64,Standard,Midwest
ORD-01154,CUST-00160,2025-06-14,PROD-0016,1,33.74,Standard,Midwest
ORD-01155,CUST-01367,2025-05-12,PROD-0020,1,70.54,Standard,West Coast
ORD-01156,CUST-01490,2025-05-22,PROD-0019,1,76.43,Standard,Southeast
ORD-01157,CUST-01019,2025-06-26,PROD-0176,1,26.62,Express,Northeast
ORD-01158,CUST-01430,2025-06-24,PROD-0146,1,32.72,Standard,Southwest
ORD-01159,CUST-01547,2025-05-05,PROD-0192,1,467.76,Standard,Southeast
ORD-01160,CUST-01054,2025-04-09,PROD-0060,3,195.9,Standard,Southwest
ORD-01161,CUST-00905,2025-06-02,PROD-0161,2,24.32,Standard,West Coast
ORD-01162,CUST-00843,2025-06-08,PROD-0147,2,1018.8,Standard,Northeast
ORD-01163,CUST-00079,2025-06-07,PROD-0170,1,118.25,Standard,Midwest
ORD-01164,CUST-00663,2025-06-08,PROD-0152,3,136.44,Standard,West Coast
ORD-01165,CUST-01790,2025-06-19,PROD-0065,1,335.05,Freight,Southeast
ORD-01166,CUST-01271,2025-06-25,PROD-0097,2,12.8,Express,Midwest
ORD-01167,CUST-00516,2025-05-26,PROD-0003,2,247.36,Express,Northeast
ORD-01168,CUST-00265,2025-06-15,PROD-0032,4,87.16,Standard,Southeast
ORD-01169,CUST-01252,2025-06-01,PROD-0087,1,32.93,Express,Midwest
ORD-01170,CUST-01652,2025-05-30,PROD-0112,2,34.02,Express,Midwest
ORD-01171,CUST-00630,2025-04-16,PROD-0134,3,455.76,Standard,Southwest
ORD-01172,CUST-01378,2025-04-09,PROD-0187,1,40.95,Standard,Southwest
ORD-01173,CUST-00878,2025-04-16,PROD-0176,3,79.86,Standard,Northeast
ORD-01174,CUST-01532,2025-04-10,PROD-0024,1,88.26,Standard,Southwest
ORD-01175,CUST-01526,2025-06-21,PROD-0102,4,57.12,Standard,Southwest
ORD-01176,CUST-00353,2025-05-19,PROD-0082,3,728.52,Freight,Northeast
ORD-01177,CUST-00277,2025-04-29,PROD-0010,1,1482.98,Freight,West Coast
ORD-01178,CUST-01345,2025-06-07,PROD-0087,1,32.93,Standard,Southeast
ORD-01179,CUST-00896,2025-04-06,PROD-0092,1,8.52,Express,Southeast
ORD-01180,CUST-00600,2025-04-12,PROD-0040,1,105.57,Standard,Northeast
ORD-01181,CUST-00956,2025-06-29,PROD-0036,1,62.43,Standard,Midwest
ORD-01182,CUST-01470,2025-04-10,PROD-0113,2,64.56,Express,West Coast
ORD-01183,CUST-01070,2025-04-02,PROD-0120,3,124.62,Express,Southwest
ORD-01184,CUST-00557,2025-06-07,PROD-0120,3,124.62,Standard,Northeast
ORD-01185,CUST-00527,2025-06-07,PROD-0091,1,2433.97,Freight,Midwest
ORD-01186,CUST-01459,2025-06-29,PROD-0001,1,20.32,Standard,Midwest
ORD-01187,CUST-00449,2025-05-20,PROD-0020,1,70.54,Express,Southeast
ORD-01188,CUST-00268,2025-05-26,PROD-0055,2,37.12,Standard,Midwest
ORD-01189,CUST-01287,2025-06-25,PROD-0161,1,12.16,Standard,Northeast
ORD-01190,CUST-01219,2025-04-12,PROD-0110,3,119.34,Express,Southwest
ORD-01191,CUST-00001,2025-04-22,PROD-0059,1,8.8,Standard,Southwest
ORD-01192,CUST-01192,2025-04-07,PROD-0118,2,251.0,Express,Midwest
ORD-01193,CUST-01648,2025-06-25,PROD-0067,1,29.57,Standard,West Coast
ORD-01194,CUST-01366,2025-05-18,PROD-0066,1,23.79,Freight,Southwest
ORD-01195,CUST-00390,2025-06-21,PROD-0105,1,6.72,Freight,Northeast
ORD-01196,CUST-01336,2025-05-02,PROD-0097,2,12.8,Standard,Southeast
ORD-01197,CUST-00003,2025-06-06,PROD-0045,1,27.05,Express,Southwest
ORD-01198,CUST-00904,2025-04-03,PROD-0174,1,519.64,Freight,Midwest
ORD-01199,CUST-00685,2025-04-24,PROD-0085,1,131.72,Express,West Coast
ORD-01200,CUST-01310,2025-04-01,PROD-0048,2,183.1,Freight,West Coast
ORD-01201,CUST-01697,2025-04-10,PROD-0057,3,4185.87,Freight,Southwest
ORD-01202,CUST-00398,2025-05-10,PROD-0157,1,26.93,Express,Midwest
ORD-01203,CUST-00363,2025-05-01,PROD-0200,3,884.07,Freight,Southwest
ORD-01204,CUST-01346,2025-06-24,PROD-0027,1,502.37,Freight,Midwest
ORD-01205,CUST-00368,2025-05-15,PROD-0179,3,66.27,Freight,West Coast
ORD-01206,CUST-01337,2025-05-15,PROD-0094,2,424.88,Freight,Southwest
ORD-01207,CUST-01298,2025-04-22,PROD-0162,2,167.76,Express,Southwest
ORD-01208,CUST-00020,2025-04-20,PROD-0062,3,1229.34,Freight,Southwest
ORD-01209,CUST-00731,2025-04-12,PROD-0051,1,129.3,Standard,West Coast
ORD-01210,CUST-01227,2025-06-04,PROD-0196,2,217.28,Standard,Northeast
ORD-01211,CUST-00151,2025-05-26,PROD-0058,5,42.55,Standard,West Coast
ORD-01212,CUST-01346,2025-06-11,PROD-0093,3,21.15,Standard,West Coast
ORD-01213,CUST-01615,2025-04-09,PROD-0048,1,91.55,Standard,Northeast
ORD-01214,CUST-00299,2025-04-18,PROD-0113,4,129.12,Express,Southwest
ORD-01215,CUST-01698,2025-05-31,PROD-0186,1,589.67,Standard,Southeast
ORD-01216,CUST-00272,2025-04-27,PROD-0004,1,2370.29,Freight,Northeast
ORD-01217,CUST-01658,2025-06-18,PROD-0102,2,28.56,Standard,Midwest
ORD-01218,CUST-00546,2025-04-23,PROD-0116,4,493.12,Standard,Midwest
ORD-01219,CUST-01017,2025-04-29,PROD-0075,1,8.87,Standard,West Coast
ORD-01220,CUST-00093,2025-05-19,PROD-0111,2,38.16,Express,West Coast
ORD-01221,CUST-01530,2025-05-11,PROD-0058,1,8.51,Standard,Midwest
ORD-01222,CUST-00236,2025-06-27,PROD-0003,1,123.68,Express,West Coast
ORD-01223,CUST-01714,2025-05-20,PROD-0142,1,42.11,Standard,Midwest
ORD-01224,CUST-00744,2025-06-08,PROD-0091,1,2433.97,Freight,Midwest
ORD-01225,CUST-00924,2025-05-14,PROD-0063,2,41.54,Express,Southwest
ORD-01226,CUST-01799,2025-04-12,PROD-0166,2,292.44,Standard,Northeast
ORD-01227,CUST-00714,2025-04-13,PROD-0043,4,183.2,Freight,West Coast
ORD-01228,CUST-01179,2025-06-06,PROD-0116,1,123.28,Standard,Southwest
ORD-01229,CUST-00987,2025-04-22,PROD-0095,2,516.82,Freight,Southeast
ORD-01230,CUST-01132,2025-04-24,PROD-0132,1,53.89,Express,Southwest
ORD-01231,CUST-00340,2025-04-29,PROD-0059,1,8.8,Standard,Southeast
ORD-01232,CUST-00312,2025-05-12,PROD-0071,3,445.35,Freight,Northeast
ORD-01233,CUST-00616,2025-06-16,PROD-0138,3,74.28,Standard,West Coast
ORD-01234,CUST-01356,2025-06-29,PROD-0086,2,219.56,Standard,Midwest
ORD-01235,CUST-00921,2025-04-06,PROD-0058,2,17.02,Standard,Northeast
ORD-01236,CUST-00342,2025-06-29,PROD-0020,4,282.16,Standard,Southeast
ORD-01237,CUST-00104,2025-04-27,PROD-0178,1,123.32,Standard,West Coast
ORD-01238,CUST-00193,2025-05-15,PROD-0140,1,36.42,Express,West Coast
ORD-01239,CUST-00048,2025-06-05,PROD-0184,1,127.29,Express,West Coast
ORD-01240,CUST-00911,2025-06-23,PROD-0012,3,189.45,Freight,Southwest
ORD-01241,CUST-00206,2025-05-02,PROD-0075,1,8.87,Express,Northeast
ORD-01242,CUST-00297,2025-06-08,PROD-0012,1,63.15,Standard,Southwest
ORD-01243,CUST-00889,2025-04-01,PROD-0124,2,44.38,Express,Northeast
ORD-01244,CUST-01474,2025-05-03,PROD-0141,1,40.56,Express,West Coast
ORD-01245,CUST-01203,2025-06-09,PROD-0087,1,32.93,Express,West Coast
ORD-01246,CUST-01297,2025-04-09,PROD-0124,3,66.57,Standard,Northeast
ORD-01247,CUST-01497,2025-06-08,PROD-0065,1,335.05,Freight,Northeast
ORD-01248,CUST-01480,2025-06-17,PROD-0096,2,4684.66,Freight,Midwest
ORD-01249,CUST-00146,2025-06-19,PROD-0131,2,20.22,Standard,Midwest
ORD-01250,CUST-01024,2025-05-03,PROD-0193,1,340.07,Freight,West Coast
ORD-01251,CUST-00682,2025-04-28,PROD-0105,1,6.72,Standard,Midwest
ORD-01252,CUST-00590,2025-06-12,PROD-0043,4,183.2,Standard,West Coast
ORD-01253,CUST-00301,2025-05-14,PROD-0135,1,42.28,Express,West Coast
ORD-01254,CUST-00664,2025-04-10,PROD-0132,1,53.89,Express,Southeast
ORD-01255,CUST-00789,2025-06-25,PROD-0007,1,28.89,Standard,Southeast
ORD-01256,CUST-00786,2025-05-05,PROD-0143,2,249.46,Express,West Coast
ORD-01257,CUST-00173,2025-04-20,PROD-0071,3,445.35,Standard,Northeast
ORD-01258,CUST-00174,2025-05-26,PROD-0131,2,20.22,Standard,Midwest
ORD-01259,CUST-01306,2025-04-28,PROD-0026,1,17.38,Freight,West Coast
ORD-01260,CUST-01674,2025-05-03,PROD-0067,1,29.57,Standard,Northeast
ORD-01261,CUST-00125,2025-05-25,PROD-0074,1,75.1,Express,Southwest
ORD-01262,CUST-00165,2025-05-07,PROD-0179,2,44.18,Standard,West Coast
ORD-01263,CUST-01608,2025-06-16,PROD-0047,2,39.32,Standard,Midwest
ORD-01264,CUST-00390,2025-04-24,PROD-0011,7,591.57,Standard,Northeast
ORD-01265,CUST-01288,2025-06-01,PROD-0131,1,10.11,Standard,Southeast
ORD-01266,CUST-00756,2025-05-07,PROD-0059,1,8.8,Standard,Midwest
ORD-01267,CUST-00085,2025-05-20,PROD-0067,2,59.14,Express,Southwest
ORD-01268,CUST-00932,2025-04-23,PROD-0064,2,172.18,Freight,West Coast
ORD-01269,CUST-00626,2025-06-22,PROD-0073,2,26.02,Standard,Southwest
ORD-01270,CUST-01181,2025-05-23,PROD-0150,2,925.46,Freight,Midwest
ORD-01271,CUST-00751,2025-05-07,PROD-0036,1,62.43,Standard,West Coast
ORD-01272,CUST-00509,2025-05-12,PROD-0101,5,234.9,Express,Southeast
ORD-01273,CUST-00067,2025-06-22,PROD-0005,5,349.0,Standard,Southeast
ORD-01274,CUST-00807,2025-05-17,PROD-0170,3,354.75,Express,Midwest
ORD-01275,CUST-00984,2025-06-07,PROD-0083,2,116.38,Express,Northeast
ORD-01276,CUST-00693,2025-05-29,PROD-0104,1,47.31,Standard,Midwest
ORD-01277,CUST-00370,2025-05-12,PROD-0124,3,66.57,Standard,Southwest
ORD-01278,CUST-01128,2025-06-22,PROD-0082,4,971.36,Freight,Southwest
ORD-01279,CUST-00748,2025-06-03,PROD-0020,1,70.54,Standard,Northeast
ORD-01280,CUST-00605,2025-06-21,PROD-0020,1,70.54,Freight,West Coast
ORD-01281,CUST-00154,2025-04-06,PROD-0027,3,1507.11,Freight,West Coast
ORD-01282,CUST-01109,2025-05-01,PROD-0105,1,6.72,Standard,Northeast
ORD-01283,CUST-00269,2025-05-07,PROD-0185,1,25.72,Express,Midwest
ORD-01284,CUST-00683,2025-04-24,PROD-0039,2,238.26,Express,Northeast
ORD-01285,CUST-00207,2025-06-29,PROD-0107,1,73.99,Express,Southeast
ORD-01286,CUST-01673,2025-04-10,PROD-0005,2,139.6,Express,Northeast
ORD-01287,CUST-00421,2025-04-15,PROD-0040,4,422.28,Express,West Coast
ORD-01288,CUST-00604,2025-05-28,PROD-0138,1,24.76,Express,West Coast
ORD-01289,CUST-00362,2025-04-17,PROD-0142,5,210.55,Standard,Southeast
ORD-01290,CUST-00868,2025-05-26,PROD-0107,3,221.97,Express,Southeast
ORD-01291,CUST-01465,2025-04-21,PROD-0113,3,96.84,Standard,West Coast
ORD-01292,CUST-01214,2025-05-14,PROD-0068,3,67.68,Standard,Southwest
ORD-01293,CUST-00340,2025-06-14,PROD-0037,2,2872.68,Standard,Southwest
ORD-01294,CUST-01016,2025-04-29,PROD-0139,2,55.06,Express,Southwest
ORD-01295,CUST-00989,2025-05-18,PROD-0083,2,116.38,Freight,Midwest
ORD-01296,CUST-01331,2025-05-04,PROD-0035,1,19.83,Express,Northeast
ORD-01297,CUST-00251,2025-04-11,PROD-0129,2,78.42,Standard,Midwest
ORD-01298,CUST-01765,2025-04-23,PROD-0158,2,48.0,Standard,Northeast
ORD-01299,CUST-00673,2025-05-14,PROD-0031,1,36.33,Standard,Northeast
ORD-01300,CUST-01182,2025-04-02,PROD-0110,1,39.78,Express,Southwest
ORD-01301,CUST-00977,2025-04-19,PROD-0034,2,48.4,Standard,Southeast
ORD-01302,CUST-01526,2025-04-17,PROD-0124,2,44.38,Standard,West Coast
ORD-01303,CUST-00616,2025-04-29,PROD-0113,1,32.28,Standard,Southeast
ORD-01304,CUST-01245,2025-04-06,PROD-0014,3,71.73,Express,Southeast
ORD-01305,CUST-01622,2025-05-07,PROD-0196,5,543.2,Express,Northeast
ORD-01306,CUST-01575,2025-06-28,PROD-0184,1,127.29,Express,Midwest
ORD-01307,CUST-01076,2025-06-05,PROD-0063,1,20.77,Standard,Midwest
ORD-01308,CUST-00485,2025-04-12,PROD-0067,1,29.57,Express,West Coast
ORD-01309,CUST-00656,2025-04-05,PROD-0078,1,69.33,Standard,Midwest
ORD-01310,CUST-00303,2025-04-18,PROD-0189,1,242.98,Freight,Southwest
ORD-01311,CUST-00730,2025-04-05,PROD-0169,1,129.35,Standard,Midwest
ORD-01312,CUST-01095,2025-06-10,PROD-0100,1,68.27,Standard,Midwest
ORD-01313,CUST-00022,2025-04-07,PROD-0017,1,123.55,Freight,Northeast
ORD-01314,CUST-01635,2025-04-09,PROD-0131,3,30.33,Express,Northeast
ORD-01315,CUST-01314,2025-06-27,PROD-0127,3,61.47,Standard,Northeast
ORD-01316,CUST-01487,2025-06-22,PROD-0186,3,1769.01,Freight,Northeast
ORD-01317,CUST-01553,2025-04-13,PROD-0040,1,105.57,Standard,Midwest
ORD-01318,CUST-01783,2025-06-10,PROD-0129,4,156.84,Express,Midwest
ORD-01319,CUST-00733,2025-06-13,PROD-0058,3,25.53,Standard,Midwest
ORD-01320,CUST-01078,2025-06-07,PROD-0145,1,113.22,Freight,Midwest
ORD-01321,CUST-00642,2025-04-01,PROD-0196,1,108.64,Freight,Southwest
ORD-01322,CUST-00837,2025-05-26,PROD-0017,3,370.65,Express,Southeast
ORD-01323,CUST-00022,2025-04-10,PROD-0132,2,107.78,Express,Southeast
ORD-01324,CUST-00544,2025-06-21,PROD-0136,1,24.21,Standard,West Coast
ORD-01325,CUST-01327,2025-06-02,PROD-0123,4,485.96,Standard,Southeast
ORD-01326,CUST-01070,2025-05-19,PROD-0171,3,137.49,Express,Northeast
ORD-01327,CUST-01737,2025-05-17,PROD-0059,2,17.6,Standard,Southeast
ORD-01328,CUST-00488,2025-04-27,PROD-0180,4,276.0,Freight,Northeast
ORD-01329,CUST-00552,2025-04-25,PROD-0126,3,108.0,Express,Southwest
ORD-01330,CUST-00100,2025-05-04,PROD-0046,1,2395.06,Freight,Midwest
ORD-01331,CUST-01289,2025-04-15,PROD-0036,1,62.43,Standard,Midwest
ORD-01332,CUST-00119,2025-05-16,PROD-0134,1,151.92,Freight,Midwest
ORD-01333,CUST-00215,2025-04-04,PROD-0030,1,13.83,Standard,Northeast
ORD-01334,CUST-00773,2025-04-25,PROD-0105,2,13.44,Freight,Southeast
ORD-01335,CUST-00138,2025-05-23,PROD-0168,2,92.1,Standard,West Coast
ORD-01336,CUST-01345,2025-06-14,PROD-0127,1,20.49,Freight,West Coast
ORD-01337,CUST-00531,2025-05-24,PROD-0190,1,6.0,Express,West Coast
ORD-01338,CUST-00215,2025-06-01,PROD-0079,1,108.45,Freight,West Coast
ORD-01339,CUST-00733,2025-06-06,PROD-0055,2,37.12,Standard,Northeast
ORD-01340,CUST-01764,2025-04-12,PROD-0107,2,147.98,Standard,West Coast
ORD-01341,CUST-01010,2025-06-15,PROD-0016,1,33.74,Express,West Coast
ORD-01342,CUST-01282,2025-06-26,PROD-0144,1,1903.86,Freight,West Coast
ORD-01343,CUST-00535,2025-04-29,PROD-0099,3,845.76,Freight,Northeast
ORD-01344,CUST-00659,2025-04-15,PROD-0061,2,144.18,Express,Midwest
ORD-01345,CUST-00088,2025-05-19,PROD-0101,1,46.98,Standard,Northeast
ORD-01346,CUST-01710,2025-05-04,PROD-0109,3,53.82,Standard,West Coast
ORD-01347,CUST-01443,2025-06-20,PROD-0194,1,44.0,Freight,Midwest
ORD-01348,CUST-01607,2025-04-22,PROD-0059,1,8.8,Standard,Northeast
ORD-01349,CUST-01520,2025-05-21,PROD-0012,1,63.15,Express,Northeast
ORD-01350,CUST-00221,2025-05-01,PROD-0038,2,325.52,Standard,Midwest
ORD-01351,CUST-01588,2025-06-26,PROD-0051,1,129.3,Standard,Midwest
ORD-01352,CUST-01591,2025-06-01,PROD-0089,1,471.75,Standard,Southwest
ORD-01353,CUST-00977,2025-06-11,PROD-0187,1,40.95,Standard,Midwest
ORD-01354,CUST-01207,2025-06-12,PROD-0133,3,440.97,Standard,Southwest
ORD-01355,CUST-00853,2025-04-12,PROD-0072,1,18.84,Standard,Midwest
ORD-01356,CUST-00808,2025-05-18,PROD-0072,2,37.68,Standard,West Coast
ORD-01357,CUST-00455,2025-04-29,PROD-0043,1,45.8,Express,Southeast
ORD-01358,CUST-01669,2025-04-06,PROD-0194,1,44.0,Express,West Coast
ORD-01359,CUST-00197,2025-06-01,PROD-0145,3,339.66,Freight,West Coast
ORD-01360,CUST-00717,2025-05-29,PROD-0071,2,296.9,Standard,Southeast
ORD-01361,CUST-00733,2025-04-02,PROD-0172,2,60.84,Express,Northeast
ORD-01362,CUST-00491,2025-05-14,PROD-0068,1,22.56,Freight,Southeast
ORD-01363,CUST-00179,2025-04-06,PROD-0020,4,282.16,Express,Southwest
ORD-01364,CUST-01553,2025-05-07,PROD-0066,1,23.79,Standard,Northeast
ORD-01365,CUST-01007,2025-06-08,PROD-0042,1,229.95,Standard,Southwest
ORD-01366,CUST-01351,2025-04-17,PROD-0171,1,45.83,Express,Southeast
ORD-01367,CUST-01795,2025-04-14,PROD-0060,3,195.9,Freight,Southwest
ORD-01368,CUST-00509,2025-06-25,PROD-0098,1,15.72,Standard,Northeast
ORD-01369,CUST-00272,2025-04-26,PROD-0072,1,18.84,Express,Northeast
ORD-01370,CUST-00552,2025-06-20,PROD-0020,2,141.08,Freight,Midwest
ORD-01371,CUST-00379,2025-04-12,PROD-0020,2,141.08,Standard,Northeast
ORD-01372,CUST-00326,2025-04-26,PROD-0092,1,8.52,Standard,Midwest
ORD-01373,CUST-00033,2025-05-30,PROD-0185,1,25.72,Express,Northeast
ORD-01374,CUST-00425,2025-06-20,PROD-0169,1,129.35,Express,West Coast
ORD-01375,CUST-00977,2025-05-30,PROD-0056,1,91.44,Standard,Southwest
ORD-01376,CUST-00191,2025-06-15,PROD-0132,3,161.67,Standard,Southwest
ORD-01377,CUST-01245,2025-05-07,PROD-0143,1,124.73,Express,Midwest
ORD-01378,CUST-00106,2025-04-21,PROD-0043,3,137.4,Express,Southeast
ORD-01379,CUST-00163,2025-05-25,PROD-0047,2,39.32,Standard,Northeast
ORD-01380,CUST-01280,2025-04-14,PROD-0186,1,589.67,Freight,Northeast
ORD-01381,CUST-01237,2025-04-14,PROD-0021,1,96.8,Standard,West Coast
ORD-01382,CUST-01733,2025-06-22,PROD-0103,5,217.0,Express,Midwest
ORD-01383,CUST-00733,2025-04-25,PROD-0175,2,252.52,Standard,Southeast
ORD-01384,CUST-00798,2025-04-09,PROD-0182,1,34.35,Standard,Southwest
ORD-01385,CUST-01094,2025-04-24,PROD-0047,2,39.32,Freight,Midwest
ORD-01386,CUST-01794,2025-06-18,PROD-0130,1,100.96,Standard,Northeast
ORD-01387,CUST-00439,2025-05-01,PROD-0130,1,100.96,Express,Southeast
ORD-01388,CUST-00754,2025-05-31,PROD-0101,2,93.96,Express,Midwest
ORD-01389,CUST-01324,2025-04-27,PROD-0064,2,172.18,Freight,Southeast
ORD-01390,CUST-01005,2025-05-02,PROD-0106,1,2139.6,Standard,Midwest
ORD-01391,CUST-01501,2025-06-30,PROD-0153,1,1035.1,Freight,West Coast
ORD-01392,CUST-00794,2025-05-21,PROD-0161,1,12.16,Express,Southeast
ORD-01393,CUST-01702,2025-04-14,PROD-0117,2,566.76,Freight,Midwest
ORD-01394,CUST-00076,2025-04-29,PROD-0015,2,11.42,Express,Northeast
ORD-01395,CUST-01659,2025-06-20,PROD-0083,1,58.19,Express,West Coast
ORD-01396,CUST-01084,2025-04-22,PROD-0019,6,458.58,Standard,Northeast
ORD-01397,CUST-01139,2025-06-11,PROD-0050,3,5970.48,Freight,Southwest
ORD-01398,CUST-01504,2025-04-11,PROD-0036,1,62.43,Standard,West Coast
ORD-01399,CUST-01181,2025-05-30,PROD-0007,2,57.78,Standard,Southeast
ORD-01400,CUST-00554,2025-06-12,PROD-0187,1,40.95,Express,Midwest
ORD-01401,CUST-00071,2025-05-07,PROD-0083,2,116.38,Standard,West Coast
ORD-01402,CUST-00642,2025-04-12,PROD-0068,1,22.56,Express,West Coast
ORD-01403,CUST-00191,2025-05-29,PROD-0171,3,137.49,Standard,Northeast
ORD-01404,CUST-01462,2025-06-17,PROD-0063,1,20.77,Standard,Southeast
ORD-01405,CUST-00905,2025-06-08,PROD-0117,2,566.76,Freight,Northeast
ORD-01406,CUST-00502,2025-05-15,PROD-0183,1,22.82,Standard,Southeast
ORD-01407,CUST-00976,2025-06-17,PROD-0035,2,39.66,Freight,Southeast
ORD-01408,CUST-01212,2025-06-01,PROD-0126,1,36.0,Express,Midwest
ORD-01409,CUST-00821,2025-04-01,PROD-0116,1,123.28,Standard,West Coast
ORD-01410,CUST-00235,2025-06-06,PROD-0090,3,181.02,Freight,Southwest
ORD-01411,CUST-00806,2025-05-18,PROD-0119,2,70.28,Express,Midwest
ORD-01412,CUST-01094,2025-06-10,PROD-0186,4,2358.68,Freight,West Coast
ORD-01413,CUST-00118,2025-04-15,PROD-0090,2,120.68,Express,Southwest
